,_id,Month,Year,Rainfall,WPI
636e47ef0e86372d005b5bbb,636e47ef0e86372d005b5bbb,3,2015,62,94.5
636e47ef0e86372d005b5bbc,636e47ef0e86372d005b5bbc,4,2015,69.4,104.2
636e47ef0e86372d005b5bbd,636e47ef0e86372d005b5bbd,5,2015,53.8,110.1
636e47ef0e86372d005b5bbe,636e47ef0e86372d005b5bbe,6,2015,192.8,108.1
636e47ef0e86372d005b5bbf,636e47ef0e86372d005b5bbf,7,2015,242.4,105.8
636e47ef0e86372d005b5bc0,636e47ef0e86372d005b5bc0,8,2015,205.2,107.4
636e47ef0e86372d005b5bc1,636e47ef0e86372d005b5bc1,9,2015,131.8,105.3
636e47ef0e86372d005b5bc2,636e47ef0e86372d005b5bc2,10,2015,42.9,105
636e47ef0e86372d005b5bc3,636e47ef0e86372d005b5bc3,11,2015,39.4,105.9
636e47ef0e86372d005b5bc4,636e47ef0e86372d005b5bc4,12,2015,15,106.4
636e47ef0e86372d005b5bc5,636e47ef0e86372d005b5bc5,1,2016,19.3,109
636e47ef0e86372d005b5bc6,636e47ef0e86372d005b5bc6,2,2016,22.8,111.1
636e47ef0e86372d005b5bc7,636e47ef0e86372d005b5bc7,3,2016,27.6,110.1
636e47ef0e86372d005b5bc8,636e47ef0e86372d005b5bc8,4,2016,37.4,108.9
636e47ef0e86372d005b5bc9,636e47ef0e86372d005b5bc9,5,2016,62.6,115.5
636e47ef0e86372d005b5bca,636e47ef0e86372d005b5bca,6,2016,168.3,111.8
636e47ef0e86372d005b5bcb,636e47ef0e86372d005b5bcb,7,2016,289.1,111.4
636e47ef0e86372d005b5bcc,636e47ef0e86372d005b5bcc,8,2016,256.3,112
636e47ef0e86372d005b5bcd,636e47ef0e86372d005b5bcd,9,2016,171.9,112.9
636e47ef0e86372d005b5bce,636e47ef0e86372d005b5bce,10,2016,76.1,113.5
636e47ef0e86372d005b5bcf,636e47ef0e86372d005b5bcf,11,2016,29.7,112.3
636e47ef0e86372d005b5bd0,636e47ef0e86372d005b5bd0,12,2016,14.9,113.9
636e47ef0e86372d005b5bd1,636e47ef0e86372d005b5bd1,1,2017,19,114.1
636e47ef0e86372d005b5bd2,636e47ef0e86372d005b5bd2,2,2017,22.6,117
636e47ef0e86372d005b5bd3,636e47ef0e86372d005b5bd3,3,2017,27.8,124.8
636e47ef0e86372d005b5bd4,636e47ef0e86372d005b5bd4,4,2017,37.9,126
636e47ef0e86372d005b5bd5,636e47ef0e86372d005b5bd5,5,2017,62.4,127.8
636e47ef0e86372d005b5bd6,636e47ef0e86372d005b5bd6,6,2017,168.1,129.3
636e47ef0e86372d005b5bd7,636e47ef0e86372d005b5bd7,7,2017,289.3,134.1
636e47ef0e86372d005b5bd8,636e47ef0e86372d005b5bd8,8,2017,256.2,139.3
636e47ef0e86372d005b5bd9,636e47ef0e86372d005b5bd9,9,2017,171.5,140.2
636e47ef0e86372d005b5bda,636e47ef0e86372d005b5bda,10,2017,76.3,137.2
636e47ef0e86372d005b5bdb,636e47ef0e86372d005b5bdb,11,2017,29.9,135.6
636e47ef0e86372d005b5bdc,636e47ef0e86372d005b5bdc,12,2017,15,133.2
636e47ef0e86372d005b5bdd,636e47ef0e86372d005b5bdd,1,2018,19.2,138.8
636e47ef0e86372d005b5bde,636e47ef0e86372d005b5bde,2,2018,20.1,139.2
636e47ef0e86372d005b5bdf,636e47ef0e86372d005b5bdf,3,2018,27.1,139
636e47ef0e86372d005b5be0,636e47ef0e86372d005b5be0,4,2018,40.2,137.8
636e47ef0e86372d005b5be1,636e47ef0e86372d005b5be1,5,2018,62.7,134.6
636e47ef0e86372d005b5be2,636e47ef0e86372d005b5be2,6,2018,165,137.8
636e47ef0e86372d005b5be3,636e47ef0e86372d005b5be3,7,2018,286.3,134.8
636e47ef0e86372d005b5be4,636e47ef0e86372d005b5be4,8,2018,254.3,136
636e47ef0e86372d005b5be5,636e47ef0e86372d005b5be5,9,2018,171.9,139.3
636e47ef0e86372d005b5be6,636e47ef0e86372d005b5be6,10,2018,77.2,143.5
636e47ef0e86372d005b5be7,636e47ef0e86372d005b5be7,11,2018,28.1,150.5
636e47ef0e86372d005b5be8,636e47ef0e86372d005b5be8,12,2018,14.1,155.5
