,_id,Month,Year,Rainfall,WPI
636e34750e86372d005b5b6e,636e34750e86372d005b5b6e,3,2018,27.1,141.2
636e34750e86372d005b5b6f,636e34750e86372d005b5b6f,4,2018,40.2,140.9
636e34750e86372d005b5b70,636e34750e86372d005b5b70,5,2018,62.7,141.7
636e34750e86372d005b5b71,636e34750e86372d005b5b71,6,2018,165,143.1
636e34750e86372d005b5b72,636e34750e86372d005b5b72,7,2018,286.3,145
636e34750e86372d005b5b73,636e34750e86372d005b5b73,8,2018,254.3,148.6
636e34750e86372d005b5b74,636e34750e86372d005b5b74,9,2018,171.9,149.8
636e34750e86372d005b5b75,636e34750e86372d005b5b75,10,2018,77.2,151.1
636e34750e86372d005b5b76,636e34750e86372d005b5b76,11,2018,28.1,152.2
636e34750e86372d005b5b77,636e34750e86372d005b5b77,12,2018,14.1,152.8
