,_id,Month,Year,Rainfall,WPI
636e32930e86372d005b56d0,636e32930e86372d005b56d0,7,2016,289.1,150
636e32930e86372d005b56d1,636e32930e86372d005b56d1,8,2016,256.3,145.5
636e32930e86372d005b56d2,636e32930e86372d005b56d2,9,2016,171.9,140.3
636e32930e86372d005b56d3,636e32930e86372d005b56d3,10,2016,76.1,132.3
636e32930e86372d005b56d4,636e32930e86372d005b56d4,11,2016,29.7,126.4
636e32930e86372d005b56d5,636e32930e86372d005b56d5,12,2016,14.9,131.5
636e32930e86372d005b56d6,636e32930e86372d005b56d6,1,2017,19,134.1
636e32930e86372d005b56d7,636e32930e86372d005b56d7,2,2017,22.6,132.4
636e32930e86372d005b56d8,636e32930e86372d005b56d8,3,2017,27.8,137.7
636e32930e86372d005b56d9,636e32930e86372d005b56d9,4,2017,37.9,139.8
636e32930e86372d005b56da,636e32930e86372d005b56da,5,2017,62.4,136.2
636e32930e86372d005b56db,636e32930e86372d005b56db,6,2017,168.1,133.2
636e32930e86372d005b56dc,636e32930e86372d005b56dc,7,2017,289.3,127.6
636e32930e86372d005b56dd,636e32930e86372d005b56dd,8,2017,256.2,124.3
636e32930e86372d005b56de,636e32930e86372d005b56de,9,2017,171.5,118
636e32930e86372d005b56df,636e32930e86372d005b56df,10,2017,76.3,116.9
636e32930e86372d005b56e0,636e32930e86372d005b56e0,11,2017,29.9,117
636e32930e86372d005b56e1,636e32930e86372d005b56e1,12,2017,15,113.9
636e32930e86372d005b56e2,636e32930e86372d005b56e2,1,2018,19.2,113.4
636e32930e86372d005b56e3,636e32930e86372d005b56e3,2,2018,20.1,114.9
636e32930e86372d005b56e4,636e32930e86372d005b56e4,3,2018,27.1,114.3
636e32930e86372d005b56e5,636e32930e86372d005b56e5,4,2018,40.2,109.6
636e32930e86372d005b56e6,636e32930e86372d005b56e6,5,2018,62.7,107.5
636e32930e86372d005b56e7,636e32930e86372d005b56e7,6,2018,165,109.7
636e32930e86372d005b56e8,636e32930e86372d005b56e8,7,2018,286.3,112.4
636e32930e86372d005b56e9,636e32930e86372d005b56e9,8,2018,254.3,119.9
636e32930e86372d005b56ea,636e32930e86372d005b56ea,9,2018,171.9,118.2
636e32930e86372d005b56eb,636e32930e86372d005b56eb,10,2018,77.2,118.8
636e32930e86372d005b56ec,636e32930e86372d005b56ec,11,2018,28.1,125.3
636e32930e86372d005b56ed,636e32930e86372d005b56ed,12,2018,14.1,122.6
